before_x,before_y,after_x,after_y,sample_idx
12.255388259887695,-2.540585994720459,3.0426483154296875,18.748491287231445,17
11.336830139160156,-4.06109094619751,0.10894329100847244,19.792224884033203,17
11.955451011657715,-4.182992935180664,1.4375778436660767,21.312501907348633,17
12.848471641540527,-4.091670513153076,2.278369426727295,20.76128387451172,17
12.188233375549316,-4.090131759643555,1.7216640710830688,21.292444229125977,17
12.009501457214355,-2.19539475440979,2.309861183166504,18.972177505493164,17
11.043828964233398,-1.96085524559021,1.7455886602401733,17.794679641723633,17
13.050374984741211,-3.581909656524658,3.259986400604248,20.97208595275879,17
12.824350357055664,-3.4466381072998047,2.522928237915039,20.534910202026367,17
12.117241859436035,-3.272550582885742,2.073169708251953,20.192432403564453,17
11.890795707702637,-2.0620968341827393,1.460647702217102,18.48663330078125,17
11.578730583190918,-2.1192502975463867,1.9863576889038086,18.41766929626465,17
11.351930618286133,-2.4603302478790283,2.0690133571624756,18.46167755126953,17
12.42192268371582,-2.629272699356079,2.297513008117676,19.742721557617188,17
12.965285301208496,-2.929380416870117,3.6538784503936768,19.740690231323242,17
12.189685821533203,-3.514829397201538,2.049757719039917,20.079212188720703,17
12.191965103149414,-1.8364944458007812,3.204413414001465,18.030736923217773,17
11.918784141540527,-4.045817852020264,1.1296882629394531,21.005794525146484,17
12.314029693603516,-2.3070549964904785,3.1861298084259033,18.8076229095459,17
12.450936317443848,-2.6905477046966553,2.4370627403259277,19.025375366210938,17
9.634404182434082,-2.4965600967407227,-1.0345063209533691,17.718111038208008,18
10.696146011352539,-2.2146522998809814,0.9195365309715271,17.643619537353516,18
12.280437469482422,-1.8794149160385132,3.193162679672241,19.292381286621094,18
10.71003532409668,-2.4868738651275635,0.8108168244361877,18.92153549194336,18
10.748507499694824,-2.295888900756836,1.2521414756774902,18.695371627807617,18
9.324502944946289,-2.7402591705322266,-1.3587241172790527,17.764209747314453,18
11.877840042114258,-2.855499267578125,2.3616743087768555,19.683311462402344,18
11.36617660522461,-3.0322964191436768,1.3599122762680054,19.7836856842041,18
11.332308769226074,-4.369880676269531,0.9054437875747681,21.07569122314453,18
11.893767356872559,-3.5886058807373047,2.1211249828338623,20.841394424438477,18
11.366840362548828,-2.6468088626861572,1.8329758644104004,19.12530517578125,18
10.2469482421875,-2.6761956214904785,0.0809893012046814,18.56916046142578,18
9.978163719177246,-2.7381911277770996,0.10717592388391495,18.519208908081055,18
11.055097579956055,-2.3860507011413574,1.0175902843475342,18.379655838012695,18
12.808516502380371,-3.017008066177368,2.457237720489502,19.952320098876953,23
12.8245267868042,-4.043160438537598,2.0840132236480713,21.356380462646484,23
11.60024642944336,-2.599606513977051,1.3177446126937866,19.06512451171875,23
13.027607917785645,-4.047773838043213,2.3434767723083496,21.40534782409668,23
10.846359252929688,-2.609473943710327,0.2827451527118683,18.12404441833496,23
11.829595565795898,-2.43886399269104,0.8925991654396057,18.824756622314453,23
