cell,phase,gene,coefC_base,coefC_perm1,coefC_perm2,coefC_perm3,coefC_perm4,coefC_perm5,coefC_perm6,range_across_labellings,sign_flips
MoMac,post,RPS14,-0.03993296179148361,0.22474746917922972,0.028306100483149008,-0.007957223244700025,-0.10424847829011329,0.3069596535366849,0.0602818390299326,0.4112081318267982,1
MoMac,post,RPS15,-0.04374454445965357,0.28418635730592945,-0.0351043149937093,-0.12481855063556392,-0.23010216777646642,0.1833570780281381,-0.11617832116961967,0.5142885250823959,1
MoMac,post,RPS16,0.7263007152824352,0.6841177232695073,0.3730388693120074,0.3871063971449826,0.3123942477514291,0.5246425424028517,0.03384455117455487,0.6924561641078804,0
MoMac,post,RPS18,-0.5450006659719617,-0.26809553017137117,-0.10860045714862895,-0.3802103781961486,-0.5905306816191678,0.04637510707366641,0.05618983062718443,0.6467205122463522,1
MoMac,post,RPS19,-0.505800062500417,0.15884818667964637,0.053981115620556366,-0.16987280725517678,-0.6554780654451897,0.28205628023233476,0.38990837086579644,1.0453864363109862,1
MoMac,post,RPS2,-0.2847156366399559,0.11146965769447365,-0.03122359957735723,-0.07977309137803151,-0.31284438101463924,0.4418586446170479,0.1737189456845671,0.7547030256316871,1
MoMac,post,RPS20,0.24635613653372423,0.3839020834031765,0.02431051255250864,0.11115703993281248,0.11834101738403718,0.16282294103767625,-0.11088858404840272,0.49479066745157924,1
MoMac,post,RPS21,0.1247921929417252,0.3750960645103998,-0.2679227355869164,0.08440334113756665,0.21490450766281885,-0.09616242431629722,-0.30831158739107456,0.6834076519014743,1
MoMac,post,RPS23,0.2906359036461101,0.2886435261698006,0.011856969459296257,0.22261903514442202,0.05515179533523743,0.1305379906444194,-0.05615989904239186,0.34679580268850196,1
MoMac,post,RPS24,0.013070018982762197,0.14097538582389363,-0.05906462941286445,0.12276846605284433,0.14323628834602783,0.23342893484995014,0.050633817657217674,0.2924935642628146,1
MoMac,post,RPS25,0.07890479996491813,0.2167747437372453,-0.006710413216982415,0.05118186036999352,0.004698574318621319,0.15849211092898838,-0.034433352811907,0.2512080965491523,1
MoMac,post,RPS26,-0.37180940313557587,0.5501274090949227,-0.23622365556992783,-0.5727875257944448,-0.42646131174927054,0.11199435049748642,-0.43720177822879724,1.1229149348893674,1
MoMac,post,RPS27,-0.5400787736989545,-0.06489920223078598,0.27273110524314054,0.03318111515196231,-0.8232791039284241,0.4570762808079974,0.845990994094058,1.6692700980224822,1
MoMac,post,RPS27A,0.270127058621371,0.27973799931560056,-0.04916981905392971,0.21291714416770607,0.12547829282534043,0.14760419775614367,-0.1063797335075943,0.38611773282319484,1
MoMac,post,RPS28,-0.0803700299921599,0.17192474577801897,0.009552047608671246,0.009585833432411033,-0.1912309184463189,-0.18786717633577693,0.09950791103324214,0.36315566422433787,1
MoMac,post,RPS29,-0.3868188403014869,0.47673402154551486,-0.1768831052985415,0.2215829855461267,-0.4184678761049315,0.17605235436214864,0.43151872054907225,0.8952018976504463,1
MoMac,post,RPS3,-0.11050351541032857,0.14303512378835376,-0.06789754314428051,-0.034633542278441384,-0.17537171421546105,0.46776847052838305,0.007972429987607093,0.643140184743844,1
MoMac,post,RPS3A,-0.10936497520951897,0.050634243019596674,0.11607868409203875,0.08424145603823371,-0.3970565583636689,0.37973172911342257,0.30968511533979176,0.7767882874770915,1
MoMac,post,RPS4X,0.0029805267994428212,0.198965584046761,-0.10501308048508137,0.16003535760171556,0.27545942917429694,0.1665607625110243,0.05204175031719135,0.3804725096593783,1
MoMac,post,RPS5,-0.02078460068202455,0.06919805739585022,-0.08175502204939401,-0.09454170228905624,-0.25977612664344696,0.10570725180452559,-0.15551212365642592,0.3654833784479725,1
MoMac,post,RPS6,-0.16434216759876744,0.26713395564340847,-0.11820740838359646,-0.005694065910722036,-0.052509391600978256,0.2339830948084665,0.040440693304448924,0.4314761232421759,1
MoMac,post,RPS7,-0.3416422144581303,0.16858464589072042,-0.08148909688146079,-0.2199477847155287,-0.28035090190883005,0.2781741083871734,0.0402053328611403,0.6198163228453037,1
MoMac,post,RPS8,0.03596914942087295,0.28892129193520016,-0.1409158719215491,0.10008862652669191,0.089349279729398,0.03621372607886301,-0.07679639481572971,0.4298371638567493,1
MoMac,post,RPS9,0.31414904782247993,0.20552129009600645,0.2612618271494181,0.3323149605225564,-0.02355722976715651,0.35595638755972786,0.2794277398494944,0.3795136173268844,1
MoMac,post,S100A10,1.080586799455205,0.304115487886582,0.32187524889825925,-0.003743340643330551,0.8274034751555703,-0.08382405023276357,-0.7624548912002774,1.8430416906554825,1
MoMac,post,S100A11,0.6434046200019805,0.3126815326278883,-0.10737114819428617,-0.38138716895407193,-0.038727244404734885,-0.38288215365876,-1.132162937150339,1.7755675571523195,1
MoMac,post,S100A4,0.8570001405022791,0.23499557021250791,0.7507280447134563,0.03852342587219758,0.2998303576961836,0.2762441171730023,-0.06774866991662451,0.9247488104189037,1
MoMac,post,S100A6,1.073087571868502,0.38721067504797974,-0.21762403220127516,0.2619182109902744,1.188433193975666,-0.5518277464039343,-1.028793393079503,2.217226587055169,1
MoMac,post,S100A8,1.6877380398240198,0.10233911055132011,1.37587418105012,0.7809531175985449,0.1707370248949296,0.04980520923165197,0.46908925882464336,1.637932830592368,0
MoMac,post,S100A9,2.354058681726207,0.46151390053695573,1.702735020259862,0.5358077896833705,0.5377199200484082,0.2511957619834977,-0.11551587178297337,2.46957455350918,1
MoMac,post,SAT1,-0.20063185356149466,-0.11001383550389646,0.20656264857822987,0.12058527501601599,0.33400307412576347,0.4951895331263926,0.5277797771557404,0.728411630717235,1
MoMac,post,SERF2,0.08898711586622349,0.05819194348452311,-0.20011320113330924,-0.31253058330318834,-0.1741511730869189,-0.38521889617173033,-0.6016309003027216,0.690618016168945,1
MoMac,post,SERPINA1,0.22967937022322993,0.42085284072423845,0.19230055699987122,0.26248230839357484,0.07466120122982631,0.5599892972976069,0.2251034951702165,0.4853280960677806,0
MoMac,post,SH3BGRL3,0.9440229051295548,0.3229646734655179,-0.040478086642976814,-0.06723361379410854,-0.004170366093047266,-0.3383826432434742,-1.05173460556664,1.9957575106961947,1
MoMac,post,SPP1,0.4981498823081183,0.09845441137139874,-0.7441271247898151,-2.2329370492856446,0.4538292458358464,-1.2086572900151735,-2.23293704928563,2.731086931593763,1
MoMac,post,SRGN,0.8934633192429682,0.13372722788147806,0.8571562619380386,0.31278607770845746,0.6384593406371546,0.4115295774715938,0.2764790204035287,0.7597360913614901,0
MoMac,post,TFF1,-0.10970099281410549,0.4876077944993084,-0.49364466228191234,0.5249863485819636,0.14383009296973862,-0.032800601878753534,0.14104267911415677,1.0186310108638759,1
MoMac,post,TIMP1,1.473353572425338,0.8013183191477382,1.1906987546228942,-0.17596332947978233,0.6783468790197832,1.03336685824882,-0.45861814728222283,1.9319717197075608,1
MoMac,post,TMSB10,0.2852552814096026,-0.021560327851710154,-0.10602730696776612,-0.09717728267953335,-0.012837765232690614,-0.4664464313684684,-0.48845987105690175,0.7737151524665044,1
MoMac,post,TMSB4X,-0.6920005432660145,-0.03424865339005427,-0.6517642847193693,-0.45866625311186027,-0.34180390666131133,-0.30762663504148646,-0.4184299945652146,0.6577518898759602,0
MoMac,post,TPT1,0.5671671949887952,0.47257246538504605,0.20725041450420725,0.29109620422597654,0.479495334186073,0.15622730473293822,-0.0688205762586115,0.6359877712474067,1
MoMac,post,TUBA1B,-0.11164730576917294,0.01865723939105829,-0.5491367347148962,0.07978887555120728,-0.07040328984723956,-0.2519571137468772,-0.35770055339451545,0.6289256102661035,1
MoMac,post,TXN,0.282400470472476,0.005448100907066046,-0.3063864322510114,-0.28589365575071035,0.5688536248754265,-0.28149982504109367,-0.8746805584741972,1.4435341833496236,1
MoMac,post,TYROBP,0.21427401302924415,0.014653063793015265,-0.09622561451686953,-0.1046119297296799,-0.5275214506503856,-0.2850689866172112,-0.41511155727579346,0.7417954636796298,1
MoMac,post,UBA52,0.28695485619562033,0.5273406075889471,-0.014545712944722478,0.12652264194199653,0.07219047338219226,0.1753026946308126,-0.1749779271983466,0.7023185347872937,1
MoMac,post,UBB,-0.09473360463373201,0.27298895398619205,-0.08518006822784766,-0.024406889852606636,0.038651801450962676,0.4298583556922221,-0.014853353446723524,0.5245919603259541,1
MoMac,post,UBC,-0.27330512227327164,0.43005293017991675,-0.027255678504347625,0.1994326131608822,0.28140666082296295,0.5227554477829301,0.4454820569298072,0.7960605700562018,1
MoMac,post,VIM,0.7727863003187352,0.3477337616544486,-0.052403013240660004,0.06001302428936894,1.1052780375149092,-0.18790852049496123,-0.7651762892700262,1.8704543267849354,1
MoMac,post,ZFP36,-0.2454079662702259,-0.16976644378835484,0.5469591622001264,0.1123362482711159,-0.30108030142817693,0.41296479730695207,0.9047033767414694,1.2057836781696463,1
