x,y,n_genes,total_counts,pct_mt,doublet_score
0.16162116825580597,20.3085994720459,1105.0,3183.0,13.383600234985352,0.04482614160033517
-0.13769207894802094,17.216333389282227,716.0,1942.0,17.76519203186035,0.021002520302436295
0.05328383669257164,18.169893264770508,948.0,2580.0,10.736433982849121,0.040631163708086775
0.48163068294525146,20.621374130249023,843.0,2208.0,14.673912048339844,0.018636847710330133
1.6292715072631836,18.760072708129883,567.0,1264.0,12.658227920532227,0.017754569190600523
0.33759695291519165,18.627113342285156,716.0,1834.0,12.595419883728027,0.024186324275903257
0.4732610583305359,17.592288970947266,737.0,2172.0,13.766114234924316,0.07710989678202794
2.4186010360717773,19.684906005859375,1235.0,3344.0,8.492822647094727,0.06852367688022284
2.661797285079956,18.599857330322266,742.0,1873.0,8.702616691589355,0.026554201811933773
1.5770174264907837,21.29904556274414,716.0,1875.0,11.306666374206543,0.03355704697986578
2.9971041679382324,19.20949935913086,411.0,767.0,11.473272323608398,0.024186324275903257
2.617872714996338,18.68943214416504,944.0,2056.0,8.900777816772461,0.12006861063464828
1.0516979694366455,19.32929229736328,729.0,1700.0,13.235294342041016,0.06124549665465773
1.1121318340301514,17.196565628051758,708.0,1877.0,14.064997673034668,0.03965785381026439
-0.08021499216556549,16.764320373535156,753.0,1869.0,14.767254829406738,0.09028727770177841
2.331098794937134,20.470239639282227,579.0,1321.0,11.809234619140625,0.019554589896795222
1.1516532897949219,20.228853225708008,1301.0,3711.0,10.724872589111328,0.03518317011244106
1.9369068145751953,19.03718376159668,660.0,1653.0,11.494253158569336,0.016905737704918038
0.6624225378036499,19.983551025390625,799.0,2019.0,12.729074478149414,0.050862851952770204
1.2630401849746704,21.029489517211914,860.0,2139.0,11.03319263458252,0.023079170318434126
3.509242534637451,21.094078063964844,825.0,1897.0,5.4823408126831055,0.009325985587113185
1.508313775062561,17.85422706604004,643.0,1596.0,12.969924926757812,0.03127124405166554
2.1754238605499268,18.117799758911133,856.0,1781.0,9.545199394226074,0.042665583096302306
2.3986194133758545,19.478069305419922,916.0,2215.0,9.932279586791992,0.04595744680851064
3.1976516246795654,17.668487548828125,544.0,1182.0,10.575296401977539,0.03602941176470588
1.0837851762771606,16.91510009765625,684.0,1474.0,13.704206466674805,0.04482614160033517
1.7346768379211426,21.26580810546875,968.0,2624.0,10.74695110321045,0.016088486676721976
3.0609848499298096,19.820892333984375,752.0,1709.0,9.303686141967773,0.03127124405166554
1.4706002473831177,18.671846389770508,922.0,2172.0,10.036831855773926,0.07053469852104664
1.706210970878601,21.073360443115234,1147.0,3406.0,9.395185470581055,0.00904311251314406
-0.9777067303657532,17.951383590698242,1821.0,5744.0,17.844707489013672,0.06852367688022284
3.139741897583008,20.93650245666504,797.0,1926.0,7.684319496154785,0.03127124405166554
1.1651177406311035,18.684335708618164,971.0,2221.0,9.635299682617188,0.023079170318434126
2.380577325820923,21.132802963256836,799.0,1953.0,10.599078178405762,0.01050328227571116
1.547465205192566,18.473480224609375,854.0,2196.0,11.612022399902344,0.024758454106280192
3.332963228225708,19.094074249267578,853.0,2082.0,7.492795467376709,0.04595744680851064
3.837338447570801,18.97805404663086,499.0,1003.0,6.580258846282959,0.013102480112306972
1.5134509801864624,19.821622848510742,1384.0,4083.0,9.576292037963867,0.030547163477677067
1.2377510070800781,20.198179244995117,487.0,1062.0,14.406779289245605,0.04482614160033517
-0.5469926595687866,18.813343048095703,675.0,1452.0,15.977960586547852,0.03518317011244106
0.7807419300079346,20.120065689086914,855.0,2277.0,12.999561309814453,0.015301085883514316
1.5137369632720947,20.70020294189453,562.0,1179.0,11.4503812789917,0.0102018667245496
0.18506382405757904,20.309249877929688,1112.0,3017.0,12.06496524810791,0.025941939468807903
0.12067437916994095,16.910451889038086,611.0,1457.0,16.609472274780273,0.029840848806366057
2.5741708278656006,20.488805770874023,633.0,1375.0,10.618181228637695,0.022543352601156072
3.125446081161499,18.54461669921875,1017.0,2638.0,8.832448959350586,0.01909115353589675
0.15663014352321625,20.12241554260254,694.0,1694.0,12.514758110046387,0.01143754204978695
1.5344889163970947,18.469697952270508,863.0,1940.0,13.453608512878418,0.03355704697986578
3.0703065395355225,18.611154556274414,808.0,2014.0,9.235352516174316,0.05357142857142858
0.19591206312179565,18.000560760498047,742.0,2028.0,14.694279670715332,0.052193995381062355
0.7241507768630981,17.167251586914062,666.0,1723.0,14.161346435546875,0.04482614160033517
2.3163673877716064,18.566814422607422,958.0,2450.0,6.244897842407227,0.022018873319988568
2.718393325805664,19.152446746826172,765.0,1822.0,9.769484519958496,0.02002743484224966
0.9676067233085632,17.915700912475586,718.0,1654.0,11.487303733825684,0.06474050294275016
2.7851359844207764,20.976930618286133,838.0,2022.0,8.902077674865723,0.03965785381026439
1.2478550672531128,20.28005599975586,648.0,1621.0,12.831584930419922,0.052193995381062355
2.348001003265381,20.511991500854492,667.0,1618.0,12.484548568725586,0.016493275818320222
1.723070740699768,18.113027572631836,720.0,1762.0,12.54256534576416,0.029151654110710776
3.0426483154296875,18.748491287231445,633.0,1212.0,9.488448143005371,0.029151654110710776
0.10894329100847244,19.792224884033203,629.0,1557.0,15.671162605285645,0.04712494595763078
1.4375778436660767,21.312501907348633,785.0,1675.0,11.522387504577637,0.0102018667245496
2.278369426727295,20.76128387451172,594.0,1311.0,10.831425666809082,0.006682389937106919
1.7216640710830688,21.292444229125977,517.0,1096.0,11.131386756896973,0.016088486676721976
2.309861183166504,18.972177505493164,826.0,2160.0,9.537036895751953,0.030547163477677067
1.7455886602401733,17.794679641723633,701.0,1838.0,13.438519477844238,0.009613330484939118
3.259986400604248,20.97208595275879,743.0,1708.0,10.245901107788086,0.006682389937106919
2.522928237915039,20.534910202026367,833.0,1853.0,8.526713371276855,0.04712494595763078
2.073169708251953,20.192432403564453,766.0,2014.0,10.973187446594238,0.03965785381026439
1.460647702217102,18.48663330078125,840.0,1910.0,11.884817123413086,0.03277545327754533
1.9863576889038086,18.41766929626465,673.0,1443.0,12.6126127243042,0.024186324275903257
2.0690133571624756,18.46167755126953,543.0,1074.0,12.569832801818848,0.021002520302436295
2.297513008117676,19.742721557617188,770.0,1748.0,11.670480728149414,0.03355704697986578
3.6538784503936768,19.740690231323242,690.0,1445.0,9.965397834777832,0.11554447215295095
2.049757719039917,20.079212188720703,751.0,1780.0,12.078651428222656,0.03965785381026439
3.204413414001465,18.030736923217773,891.0,2247.0,8.856252670288086,0.04163330664531627
1.1296882629394531,21.005794525146484,1070.0,3035.0,10.675453186035156,0.03435934144595562
3.1861298084259033,18.8076229095459,782.0,1647.0,8.136005401611328,0.03201376936316695
2.4370627403259277,19.025375366210938,592.0,1242.0,10.466988563537598,0.025941939468807903
-1.0345063209533691,17.718111038208008,765.0,2161.0,21.79546546936035,0.06416072585871678
0.9195365309715271,17.643619537353516,626.0,1187.0,15.838247299194336,0.018404907975460124
3.193162679672241,19.292381286621094,1082.0,2704.0,7.988165378570557,0.034603591765221195
0.8108168244361877,18.92153549194336,768.0,1945.0,15.526991844177246,0.014898688915375448
1.2521414756774902,18.695371627807617,607.0,1356.0,16.076696395874023,0.04378459989934575
-1.3587241172790527,17.764209747314453,1055.0,2727.0,20.53538703918457,0.026008292499057676
2.3616743087768555,19.683311462402344,620.0,1401.0,12.705209732055664,0.016832917705735667
1.3599122762680054,19.7836856842041,672.0,1574.0,14.104193687438965,0.009292720702116678
0.9054437875747681,21.07569122314453,989.0,1980.0,11.717171669006348,0.013994169096209912
2.1211249828338623,20.841394424438477,812.0,1983.0,13.918306350708008,0.013556388808768388
1.8329758644104004,19.12530517578125,1544.0,4208.0,9.672053337097168,0.026008292499057676
0.0809893012046814,18.56916046142578,895.0,2561.0,16.985551834106445,0.012297372833985467
0.10717592388391495,18.519208908081055,797.0,1940.0,18.144330978393555,0.024569123579024573
1.0175902843475342,18.379655838012695,651.0,1587.0,15.94202995300293,0.01786853860880664
2.457237720489502,19.952320098876953,946.0,2097.0,6.580829620361328,0.02675840978593273
2.0840132236480713,21.356380462646484,1122.0,2706.0,10.606060981750488,0.03362068965517241
1.3177446126937866,19.06512451171875,1630.0,4645.0,7.728740692138672,0.01786853860880664
2.3434767723083496,21.40534782409668,888.0,2109.0,8.819345474243164,0.007324218750000001
0.2827451527118683,18.12404441833496,1453.0,4190.0,11.599044799804688,0.02255109231853418
0.8925991654396057,18.824756622314453,1287.0,3302.0,9.388249397277832,0.04652378463146889
2.6136624813079834,18.58045196533203,1794.0,5070.0,6.883629322052002,0.04378459989934575
3.7230119705200195,19.05097007751465,577.0,1078.0,7.513915061950684,0.04652378463146889
2.7668850421905518,21.10602569580078,999.0,2502.0,8.473220825195312,0.03775322283609577
2.393080472946167,18.079139709472656,941.0,2401.0,11.203665733337402,0.024569123579024573
3.025006055831909,21.092052459716797,1315.0,3435.0,7.6273651123046875,0.05105438401775804
1.2468379735946655,20.713224411010742,1231.0,2989.0,12.211441993713379,0.02675840978593273
3.126782178878784,18.806760787963867,919.0,2376.0,7.196969509124756,0.02914171656686627
1.583953857421875,18.16320037841797,1418.0,3788.0,9.160507202148438,0.031746031746031744
3.20881724357605,18.59450340270996,1126.0,2990.0,8.428093910217285,0.04797441364605543
1.6566545963287354,17.774282455444336,981.0,2754.0,12.41830062866211,0.02009377093101139
1.4777023792266846,17.970890045166016,971.0,2136.0,13.38951301574707,0.0526912181303116
3.0311055183410645,21.054187774658203,809.0,1932.0,9.057971000671387,0.01734468621885841
6.252929210662842,10.719597816467285,452.0,826.0,13.075060844421387,0.05105438401775804
